,Unnamed: 0,policy_number,claim_number,make_x,Type,luxury_model,surveyorclassification,reapairer_type,type_of_claim,netlabmountsum,parts_net_amountsum,losscategory,amount_paid_y,year_month,product_code,model,pol_no,year_of_manufacture,Ageofthevehicle,addon_type
910806,1188637,VPC0950305000101,PV00503777,SKODA,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,6622.75,19775.6,SmallLoss,24250.0,2019,VPC,Laura 1.8 Ambiente 2.0 TDI CR AT,VPC0950305000101,2011,Greaterthan4years,NONDEP
910807,1188638,VPC1029998000100,PV00472730,HYUNDAI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,5453.07,9869.08,SmallLoss,24768.0,2018,VPC,i10 Grand Kappa Sportz Spl Edition VTVT,VPC1029998000100,2017,Lessthan4years,DEP
910808,1188639,VPC1009510000100,PV00472425,HONDA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,15579.1,12512.04,SmallLoss,26415.0,2018,VPC,City 1.5 S MT,VPC1009510000100,2014,Lessthan4years,NONDEP
910809,1188655,VPC0096856000110,PV00512334,HYUNDAI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,2758.25,1260.28,SmallLoss,2970.0,2019,VPC,i 10 1.2 Kappa Sportz GLS,VPC0096856000110,2008,Greaterthan4years,NONDEP
910810,1188656,VPC1003417000100,PV00455357,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,15542.81,18996.83,SmallLoss,43518.0,2018,VPC,Creta 1.4 E,VPC1003417000100,2017,Lessthan4years,DEP
910811,1188657,VPC0761341000102,PV00459990,TOYOTA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10354.5,10703.36,SmallLoss,18877.0,2018,VPC,Fortuner 3.0 L 2WD MT,VPC0761341000102,2012,Greaterthan4years,NONDEP
910812,1188658,VPC0970677000100,PV00458977,TOYOTA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,4928.86,12401.86,SmallLoss,24911.0,2018,VPC,Innova 2.5 V,VPC0970677000100,2013,Greaterthan4years,DEP
910813,1188659,VPC0928008000100,PV00460068,TATA,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,16565.0,19476.0,SmallLoss,34041.0,2018,VPC,Indica Vista Aura QuadraJet Ltd EDI,VPC0928008000100,2009,Greaterthan4years,NONDEP
910814,1188660,VPLC005862000100,PV00506077,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9273.32,0.0,SmallLoss,9233.0,2019,VPC,Vitara Brezza,VPLC005862000100,2019,Lessthan4years,NONDEP
910815,1188661,VPC1046166000100,PV00488466,TOYOTA,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,7745.52,7477.68,SmallLoss,15130.0,2018,VPC,Innova 2.5 V,VPC1046166000100,2014,Lessthan4years,DEP
910816,1188662,VPC0952483000100,PV00489156,HYUNDAI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,7596.25,684.8,SmallLoss,7866.0,2018,VPC,Creta 1.6 VTVT SX Plus AT,VPC0952483000100,2017,Lessthan4years,DEP
910817,1188663,VPC1033544000100,PV00511664,BMW,HE_NON_OEM,HE,Internal,DEALER,NON_OEM,2190.0,6666.0,SmallLoss,13522.0,2019,VPC,X1 XDRIVE20D M SPORT,VPC1033544000100,2017,Lessthan4years,DEP
910818,1188664,VPC1033544000100,PV00486986,BMW,HE_NON_OEM,HE,Internal,DEALER,NON_OEM,20279.48,11408.24,SmallLoss,42662.0,2018,VPC,X1 XDRIVE20D M SPORT,VPC1033544000100,2017,Lessthan4years,DEP
910819,1188665,VPC1041520000100,PV00489130,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,649.0,2281.02,SmallLoss,2242.0,2018,VPC,Swift,VPC1041520000100,2016,Lessthan4years,DEP
910820,1188666,VPC0838829000101,PV00482806,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1475.0,3100.49,SmallLoss,3872.0,2018,VPC,Swift New ZXI,VPC0838829000101,2015,Lessthan4years,DEP
910821,1188667,VPC0838829000101,PV00482801,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,11561.34,0.0,SmallLoss,11731.0,2018,VPC,Swift New ZXI,VPC0838829000101,2015,Lessthan4years,DEP
910822,1188668,VPC0837927000101,PV00499833,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,5133.0,0.0,SmallLoss,4572.0,2019,VPC,Ertiga ZDI,VPC0837927000101,2013,Greaterthan4years,DEP
910823,1188669,VPC0837927000101,PV00499811,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,944.0,4375.09,SmallLoss,4625.0,2019,VPC,Ertiga ZDI,VPC0837927000101,2013,Greaterthan4years,DEP
910824,1188670,VPC0885737000100,PV00443932,HYUNDAI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,4602.0,1828.6,SmallLoss,5380.0,2018,VPC,i 10 Kappa2 Magna VTVT,VPC0885737000100,2011,Greaterthan4years,NONDEP
910825,1188671,VPC0995694000100,PV00501325,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5207.34,5537.77,SmallLoss,11423.0,2019,VPC,Swift New VDI,VPC0995694000100,2016,Lessthan4years,DEP
910826,1188672,VPC0877526000100,PV00450960,HYUNDAI,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,4921.04,6885.0,SmallLoss,11998.0,2018,VPC,Elite i20 1.2 ASTA (O) VTVT,VPC0877526000100,2016,Lessthan4years,DEP
910827,1188673,VPC1074010000100,PV00506646,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9382.48,4095.11,SmallLoss,12058.0,2019,VPC,Alto,VPC1074010000100,2013,Greaterthan4years,NONDEP
910828,1188674,VPC0942553000100,PV00465341,MARUTI,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,7164.959999999999,3043.48,SmallLoss,12363.0,2018,VPC,Swift Dzire AT,VPC0942553000100,2014,Lessthan4years,DEP
910829,1188675,VPC1040213000100,PV00488477,FORD,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,18076.42,15008.37,SmallLoss,31423.0,2018,VPC,Fiesta 1.5D Titanium +,VPC1040213000100,2011,Greaterthan4years,NONDEP
910830,1188676,VPC0932489000100,PV00484853,GENERAL MOTORS,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4867.5,7309.44,SmallLoss,10092.0,2018,VPC,Cruze 2.0 LTZ MT,VPC0932489000100,2011,Greaterthan4years,NONDEP
910831,1188677,VPC0892144000100,PV00460463,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,1062.0,15704.63,SmallLoss,14745.0,2018,VPC,Jetta 2.0 TDI Trendline MT,VPC0892144000100,2012,Greaterthan4years,NONDEP
910832,1188678,VPC1006780000100,PV00458452,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8363.68,7300.58,SmallLoss,20674.0,2018,VPC,POLO GT TSI SPORT,VPC1006780000100,2016,Lessthan4years,DEP
910833,1188679,VPC0881111000100,PV00444869,TOYOTA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,11825.81,11272.98,SmallLoss,21584.0,2018,VPC,Etios Liva GD,VPC0881111000100,2013,Greaterthan4years,NONDEP
910834,1188680,VPC0980444000100,PV00455985,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6639.860000000001,14747.59,SmallLoss,21613.0,2018,VPC,i 10 Magna IRDE,VPC0980444000100,2013,Greaterthan4years,NONDEP
910835,1188681,VPC1028683000100,PV00508034,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,18328.79,11730.9,SmallLoss,37481.0,2019,VPC,Xcent 1.2 Kappa Dual VTVT SX (O),VPC1028683000100,2015,Lessthan4years,DEP
910836,1188682,VPC0891996000100,PV00468136,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,15721.44,26887.79,SmallLoss,40693.0,2018,VPC,Polo 1.2 MT Comfortline,VPC0891996000100,2012,Greaterthan4years,NONDEP
910837,1188683,VPC0911246000101,PV00501483,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,25214.24,11588.08,SmallLoss,35342.0,2019,VPC,Swift,VPC0911246000101,2012,Greaterthan4years,NONDEP
910838,1188696,VPC1007330000100,PV00504056,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5379.62,6885.01,SmallLoss,12672.0,2019,VPC,Elite I20 1.2 Asta (O),VPC1007330000100,2017,Lessthan4years,DEP
910839,1188698,VPC1015641000100,PV00502107,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,3488.14,556.96,SmallLoss,1975.0,2019,VPC,Vento 1.6 Comfortline,VPC1015641000100,2010,Greaterthan4years,NONDEP
910840,1188699,VPC1015641000100,PV00505335,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,4960.9,4319.58,SmallLoss,7181.0,2019,VPC,Vento 1.6 Comfortline,VPC1015641000100,2010,Greaterthan4years,NONDEP
910841,1188700,VPC0828766000101,PV00513035,HONDA,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,14174.75,0.0,SmallLoss,12919.0,2019,VPC,Jazz S MT,VPC0828766000101,2011,Greaterthan4years,NONDEP
910842,1188701,VPC0888451000101,PV00503926,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6078.18,5481.49,SmallLoss,12938.0,2019,VPC,Alto VXI K Series,VPC0888451000101,2013,Greaterthan4years,DEP
910843,1188702,VPC0965122000100,PV00477319,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,2360.0,11847.94,SmallLoss,14564.0,2018,VPC,Scorpio S10,VPC0965122000100,2017,Lessthan4years,DEP
910844,1188703,VPC1016614000100,PV00504545,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10284.29,0.0,SmallLoss,10302.0,2019,VPC,New Polo 1.5 Highline,VPC1016614000100,2015,Lessthan4years,DEP
910845,1188704,VPC1014995000100,PV00495138,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12041.9,0.0,SmallLoss,12263.0,2019,VPC,New Vento 1.5 Higline,VPC1014995000100,2017,Lessthan4years,DEP
910846,1188705,VPC1014995000100,PV00477016,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8591.439999999999,4005.0,SmallLoss,12946.0,2018,VPC,New Vento 1.5 Higline,VPC1014995000100,2017,Lessthan4years,DEP
910847,1188706,VPC1055417000100,PV00510394,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10274.85,3171.45,SmallLoss,17511.0,2019,VPC,I 20 Sportz Gamma 1.4 AT,VPC1055417000100,2014,Greaterthan4years,DEP
910848,1188707,VPC0970696000100,PV00504480,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,17042.6,1017.0,SmallLoss,19722.0,2019,VPC,Swift,VPC0970696000100,2018,Lessthan4years,DEP
910849,1188709,VPC0963430000100,PV00487280,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,17402.050000000003,0.0,SmallLoss,18324.0,2018,VPC,Ameo Highline,VPC0963430000100,2016,Lessthan4years,DEP
910850,1188710,VPC0984678000100,PV00502561,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,17732.45,4829.74,SmallLoss,27434.0,2019,VPC,New 4S Fluidic Verna VTVT 1.6 S O,VPC0984678000100,2015,Lessthan4years,DEP
910851,1188712,VPC0904788000101,PV00489800,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1445.5,3128.77,SmallLoss,3545.0,2019,VPC,Swift,VPC0904788000101,2012,Greaterthan4years,NONDEP
910852,1188714,VPC0876364000100,PV00455117,MAHINDRA,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,2124.0,6660.4400000000005,SmallLoss,6742.0,2018,VPC,Xylo E8,VPC0876364000100,2009,Greaterthan4years,NONDEP
910853,1188715,VPC0756853000102,PV00465610,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5345.69,1524.56,SmallLoss,7991.0,2018,VPC,Swift,VPC0756853000102,2015,Lessthan4years,DEP
910854,1188716,VPC0761133000102,PV00501635,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8016.33,1104.64,SmallLoss,9882.0,2019,VPC,Ritz VXI,VPC0761133000102,2014,Greaterthan4years,DEP
910855,1188717,VPC0980057000100,PV00473043,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8357.8,4963.07,SmallLoss,11919.0,2018,VPC,Swift Dzire ZDI,VPC0980057000100,2013,Greaterthan4years,NONDEP
910856,1188718,VPC0980057000100,PV00464232,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,18285.28,7007.129999999999,SmallLoss,23471.0,2018,VPC,Swift Dzire ZDI,VPC0980057000100,2013,Greaterthan4years,NONDEP
910857,1188719,VPC0776964000101,PV00468610,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,16792.87,2292.47,SmallLoss,22052.0,2018,VPC,Swift VDI ABS,VPC0776964000101,2013,Greaterthan4years,DEP
910858,1188720,VPC0807073000101,PV00457141,MARUTI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,11328.0,6294.74,SmallLoss,23048.0,2018,VPC,Swift VDI (O),VPC0807073000101,2014,Lessthan4years,DEP
910859,1188721,VPC0931185000101,PV00507137,GENERAL MOTORS,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,14012.5,12456.06,SmallLoss,25114.0,2019,VPC,Enjoy 1.3 LS,VPC0931185000101,2013,Greaterthan4years,NONDEP
910860,1188724,VPC0959995000100,PV00476609,DATSUN,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,6075.82,6967.32,SmallLoss,14322.0,2018,VPC,Redi GO 1.0 T (O),VPC0959995000100,2018,Lessthan4years,DEP
910861,1188730,VPC1073831000100,PV00498260,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,18721.88,3836.71,SmallLoss,27358.0,2019,VPC,ELITE I20 ASTA 1.4 CRDI,VPC1073831000100,2015,Lessthan4years,DEP
910862,1188731,VPC1074891000100,PV00503500,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,582.63,2604.5,SmallLoss,2178.0,2019,VPC,Ciaz VDI,VPC1074891000100,2016,Lessthan4years,NONDEP
910863,1188732,VPC0958661000100,PV00495953,MARUTI,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,3228.6400000000003,0.0,SmallLoss,2635.0,2019,VPC,Swift,VPC0958661000100,2017,Lessthan4years,DEP
910864,1188733,VPC0782185000101,PV00474354,TOYOTA,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,649.99,3074.99,SmallLoss,2712.0,2018,VPC,Etios V,VPC0782185000101,2014,Lessthan4years,NONDEP
910865,1188734,VPC0985934000100,PV00455311,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4021.87,0.0,SmallLoss,3374.0,2018,VPC,S CROSS  1.3 200 Zeta,VPC0985934000100,2017,Lessthan4years,DEP
910866,1188749,VPC1065224000100,PV00498517,JEEP,HE_NON_OEM,HE,Internal,DEALER,NON_OEM,2360.0,9490.26,SmallLoss,10303.0,2019,VPC,Compass 2.0 Longitude Option,VPC1065224000100,2017,Lessthan4years,DEP
910867,1188750,VPC1068827000100,PV00500613,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,27712.3,13371.53,SmallLoss,37829.0,2019,VPC,Fludic Verna 1.6 CRDI EX,VPC1068827000100,2012,Greaterthan4years,NONDEP
910868,1188751,VPC1049544000100,PV00491875,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,13427.81,3213.65,SmallLoss,18871.0,2019,VPC,Vitara Brezza,VPC1049544000100,2016,Lessthan4years,DEP
910869,1188752,VPC1014996000100,PV00468557,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1770.0,5248.0,SmallLoss,4983.0,2018,VPC,New Vento 1.6 Highline,VPC1014996000100,2014,Lessthan4years,NONDEP
910870,1188753,VPC1074927000100,PV00506746,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1652.0,4912.41,SmallLoss,6223.0,2019,VPC,Ameo Highline,VPC1074927000100,2016,Lessthan4years,DEP
910871,1188754,VPC1032953000100,PV00488962,VOLKSWAGEN,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,2124.0,5243.87,SmallLoss,6326.0,2018,VPC,Polo 1.2 MT Comfortline,VPC1032953000100,2010,Greaterthan4years,NONDEP
910872,1188755,VPC1028517000100,PV00486795,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,3038.5,2388.5,SmallLoss,7026.0,2018,VPC,New Polo 1.5 Highline,VPC1028517000100,2015,Lessthan4years,DEP
910873,1188756,VPC1025810000100,PV00485979,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4509.96,2397.99,SmallLoss,8813.0,2018,VPC,New Polo 1.5 Trendline,VPC1025810000100,2017,Lessthan4years,DEP
910874,1188758,VPC1018815000100,PV00497202,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8385.369999999999,5864.08,SmallLoss,17029.0,2019,VPC,Ameo Highline,VPC1018815000100,2017,Lessthan4years,DEP
910875,1188759,VPC1037322000100,PV00490764,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10890.66,10057.42,SmallLoss,18757.0,2018,VPC,Vento 1.6 Highline,VPC1037322000100,2013,Greaterthan4years,NONDEP
910876,1188760,VPC1045322000100,PV00481717,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,11727.43,3981.0,SmallLoss,19853.0,2018,VPC,Ameo Highline,VPC1045322000100,2017,Lessthan4years,DEP
910877,1188761,VPC1030237000100,PV00481302,VOLKSWAGEN,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,13989.78,10801.98,SmallLoss,23542.0,2018,VPC,Ameo Highline,VPC1030237000100,2017,Lessthan4years,NONDEP
910878,1188762,VPC1066091000100,PV00500461,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,21625.56,2400.0,SmallLoss,26961.0,2019,VPC,AMEO HIGHLINE 1.2L PLUS (P),VPC1066091000100,2017,Lessthan4years,DEP
910879,1188763,VPC1021814000100,PV00487717,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12006.5,9709.23,SmallLoss,29776.0,2018,VPC,Polo 1.2 MT Highline,VPC1021814000100,2015,Lessthan4years,DEP
910880,1188766,VPC0918381000100,PV00429346,TOYOTA,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,25649.66,19647.29,SmallLoss,32098.0,2018,VPC,Innova 2.5 G,VPC0918381000100,2009,Greaterthan4years,NONDEP
910881,1188791,VPC0807485000101,PV00467193,MARUTI,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,649.0,3815.53,SmallLoss,3464.0,2018,VPC,Swift Dzire ZDI,VPC0807485000101,2010,Greaterthan4years,NONDEP
910882,1188792,VPC0753306000102,PV00501021,MARUTI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,8525.5,0.0,SmallLoss,8528.0,2019,VPC,Swift New VDI,VPC0753306000102,2012,Greaterthan4years,DEP
910883,1188793,VPC0753306000102,PV00454291,MARUTI,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,7116.87,4111.79,SmallLoss,14112.0,2018,VPC,Swift New VDI,VPC0753306000102,2012,Greaterthan4years,DEP
910884,1188794,VPC0820709000101,PV00503845,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,9454.75,0.0,SmallLoss,9576.0,2019,VPC,Swift New VDI,VPC0820709000101,2013,Greaterthan4years,DEP
910885,1188795,VPC0850977000101,PV00484453,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,11682.0,430.36,SmallLoss,10903.0,2018,VPC,Omni MPI Sdt,VPC0850977000101,2015,Lessthan4years,NONDEP
910886,1188796,VPC0373012000106,PV00471007,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,14652.65,729.6,SmallLoss,14126.0,2018,VPC,Wagon,VPC0373012000106,2010,Greaterthan4years,NONDEP
910887,1188797,VPC1026583000100,PV00483988,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,7699.5,3991.47,SmallLoss,14566.0,2018,VPC,Celerio,VPC1026583000100,2014,Lessthan4years,DEP
910888,1188798,VPC1026583000100,PV00512289,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,5295.25,801.9200000000001,SmallLoss,6471.0,2019,VPC,Celerio,VPC1026583000100,2014,Greaterthan4years,DEP
910889,1188799,VPC0927277000100,PV00472518,RENAULT,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,6512.5,0.0,SmallLoss,6200.0,2018,VPC,Duster 110 PS RxL,VPC0927277000100,2013,Greaterthan4years,DEP
910890,1188802,VPC0984320000100,PV00485067,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,3489.26,4230.4,SmallLoss,11242.0,2018,VPC,GRAND I10 SPORTZ 1.2 KAPPA VTVT,VPC0984320000100,2017,Lessthan4years,DEP
910891,1188803,VPC0697538000103,PV00467151,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10177.5,2502.66,SmallLoss,11502.0,2018,VPC,Ertiga VXI,VPC0697538000103,2013,Greaterthan4years,NONDEP
910892,1188804,VPC0733077000102,PV00507393,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,10723.25,2267.96,SmallLoss,15384.0,2019,VPC,Swift,VPC0733077000102,2012,Greaterthan4years,DEP
910893,1188805,VPC0822619000101,PV00459039,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,16726.5,0.0,SmallLoss,15433.0,2018,VPC,Alto,VPC0822619000101,2015,Lessthan4years,NONDEP
910894,1188806,VPC0524223000105,PV00466736,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,8289.5,8448.99,SmallLoss,15438.0,2018,VPC,800 AC,VPC0524223000105,2005,Greaterthan4years,NONDEP
910895,1188807,VPC0524223000105,PV00498706,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,5988.5,945.24,SmallLoss,5828.0,2019,VPC,800 AC,VPC0524223000105,2005,Greaterthan4years,NONDEP
910896,1188808,VPC0924532000100,PV00457164,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,15413.75,1469.95,SmallLoss,15562.0,2018,VPC,Swift,VPC0924532000100,2012,Greaterthan4years,NONDEP
910897,1188809,VPC0866326000101,PV00481774,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,16284.0,880.0,SmallLoss,15877.0,2018,VPC,Ritz,VPC0866326000101,2011,Greaterthan4years,NONDEP
910898,1188810,VPC0989477000100,PV00491721,HYUNDAI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,14772.42,300.0,SmallLoss,15920.0,2019,VPC,Xcent 1.2 Kappa Dual VTVT S,VPC0989477000100,2015,Lessthan4years,DEP
910899,1188811,VPC0917260000100,PV00462697,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,12862.0,1525.38,SmallLoss,16281.0,2018,VPC,Swift,VPC0917260000100,2013,Greaterthan4years,DEP
910900,1188812,VPC1025599000100,PV00505502,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,14012.5,3668.81,SmallLoss,16388.0,2019,VPC,i 20 Asta 1.4 CRDI,VPC1025599000100,2012,Greaterthan4years,NONDEP
910901,1188813,VPC0896623000101,PV00510896,TATA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12854.92,1639.58,SmallLoss,16449.0,2019,VPC,Nano Genx XTA AT,VPC0896623000101,2017,Lessthan4years,DEP
910902,1188814,VPC0899430000101,PV00480404,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,17877.0,0.0,SmallLoss,17866.0,2018,VPC,Neo Fluidic Elantra Base,VPC0899430000101,2012,Greaterthan4years,DEP
910903,1188815,VPC0877163000100,PV00452911,TOYOTA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,15018.58,5241.66,SmallLoss,17961.0,2018,VPC,Fortuner 3.0 L 2WD MT,VPC0877163000100,2013,Greaterthan4years,NONDEP
910904,1188816,VPC0973455000100,PV00486030,MARUTI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,9985.75,8705.53,SmallLoss,22743.0,2018,VPC,Ciaz RS,VPC0973455000100,2016,Lessthan4years,DEP
910905,1188817,VPC0694647000103,PV00484156,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,15930.0,3394.92,SmallLoss,23203.0,2018,VPC,New Swift Dzire LDI,VPC0694647000103,2014,Lessthan4years,DEP
910906,1188818,VPC0994611000100,PV00469043,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,21889.0,6087.0,SmallLoss,35514.0,2018,VPC,Ciaz ZXI +,VPC0994611000100,2015,Lessthan4years,DEP
910907,1188819,VPC0994611000100,PV00484548,MARUTI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,15753.0,16329.04,SmallLoss,44875.0,2018,VPC,Ciaz ZXI +,VPC0994611000100,2015,Lessthan4years,DEP
910908,1188820,VPC0600957000104,PV00464719,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,8732.0,0.0,SmallLoss,7576.0,2018,VPC,Esteem LXI,VPC0600957000104,2006,Greaterthan4years,NONDEP
910909,1188821,VPC0600957000104,PV00472565,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,6897.1,737.5,SmallLoss,6513.0,2018,VPC,Esteem LXI,VPC0600957000104,2006,Greaterthan4years,NONDEP
910910,1188825,VPC1069455000100,PV00496447,AUDI MOTORS,HE_NON_OEM,HE,Internal,DEALER,NON_OEM,5900.0,34548.04,SmallLoss,38330.0,2019,VPC,A7 3.0 TDI,VPC1069455000100,2012,Greaterthan4years,NONDEP
910911,1188828,VPC1028993000100,PV00466376,TATA,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,4950.0,3570.99,SmallLoss,6022.0,2018,VPC,Indica DLE,VPC1028993000100,2005,Greaterthan4years,NONDEP
910912,1188829,VPC1009939000100,PV00471028,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4152.42,1841.92,SmallLoss,7332.0,2018,VPC,GRAND I10 SPORTZ 1.2 KAPPA VTVT DUAL TONE,VPC1009939000100,2018,Lessthan4years,DEP
910913,1188830,VPC1082841000100,PV00513111,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1770.0,10736.66,SmallLoss,13998.0,2019,VPC,Scorpio S10 4WD,VPC1082841000100,2015,Lessthan4years,DEP
910914,1188831,VPC0905603000100,PV00475410,HYUNDAI,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,23142.75,27985.01,SmallLoss,49204.0,2018,VPC,i 20 Asta 1.4 CRDI,VPC0905603000100,2015,Lessthan4years,NONDEP
